NU_ANO,TP_LOCALIZACAO_ESC,Q006,SG_UF_PROVA,QTD
2023,2.0,B,BA,1264
2023,2.0,B,CE,3881
2023,2.0,B,DF,185
2023,2.0,B,ES,201
2023,2.0,B,GO,305
2023,2.0,B,MA,1812
2023,2.0,B,MG,573
2023,2.0,B,MS,209
2023,2.0,B,MT,272
2023,2.0,B,PA,1040
2023,2.0,B,PB,538
2023,2.0,B,PE,1100
2023,2.0,B,PI,536
2023,2.0,B,PR,424
2023,2.0,B,RJ,545
2023,2.0,B,RN,233
2023,2.0,B,RO,117
2023,2.0,B,RR,83
2023,2.0,B,RS,228
2023,2.0,B,SC,94
2023,2.0,B,SE,288
2023,2.0,B,SP,495
2023,2.0,B,TO,248
2023,2.0,C,AC,68
2023,2.0,C,AL,125
2023,2.0,C,AM,170
2023,2.0,C,AP,66
2023,2.0,C,BA,292
2023,2.0,C,CE,565
2023,2.0,C,DF,52
2023,2.0,C,ES,146
2023,2.0,C,GO,186
2023,2.0,C,MA,377
2023,2.0,C,MG,349
2023,2.0,C,MS,121
2023,2.0,C,MT,185
2023,2.0,C,PA,261
2023,2.0,C,PB,108
2023,2.0,C,PE,268
2023,2.0,C,PI,76
2023,2.0,C,PR,303
2023,2.0,C,RJ,320
2023,2.0,C,RN,96
2023,2.0,C,RO,73
2023,2.0,C,RR,38
2023,2.0,C,RS,233
2023,2.0,C,SC,106
2023,2.0,C,SE,49
2023,2.0,C,SP,400
2023,2.0,C,TO,98
2023,2.0,C,AC,36
2023,2.0,C,AL,57
2023,2.0,C,AM,67
2023,2.0,C,AP,9
2023,2.0,C,BA,143
2023,2.0,C,CE,195
2023,2.0,C,DF,31
2023,2.0,C,ES,121
2023,2.0,C,GO,122
2023,2.0,C,MA,165
2023,2.0,C,MG,283
2023,2.0,C,MS,78
2023,2.0,C,MT,155
2023,2.0,C,PA,107
2023,2.0,C,PB,35
2023,2.0,C,PE,135
2023,2.0,C,PI,40
2023,2.0,C,PR,238
2023,2.0,C,RJ,171
2023,2.0,C,RN,48
2023,2.0,C,RO,60
2023,2.0,C,RR,24
2023,2.0,C,RS,203
2023,2.0,C,SC,96
2023,2.0,C,SE,20
2023,2.0,C,SP,346
2023,2.0,C,TO,41
2023,2.0,D,AC,24
2023,2.0,D,AL,29
2023,2.0,D,AM,26
2023,2.0,D,AP,7
2023,2.0,D,BA,84
2023,2.0,D,CE,61
2023,2.0,D,DF,19
2023,2.0,D,ES,97
2023,2.0,D,GO,64
2023,2.0,D,MA,84
2023,2.0,D,MG,207
2023,2.0,D,MS,57
2023,2.0,D,MT,138
2023,2.0,D,PA,70
2023,2.0,D,PB,24
2023,2.0,D,PE,78
2023,2.0,D,PI,18
2023,2.0,D,PR,183
2023,2.0,D,RJ,121
2023,2.0,D,RN,32
2023,2.0,D,RO,37
2023,2.0,D,RR,15
2023,2.0,D,RS,131
2023,2.0,D,SC,87
2023,2.0,D,SE,18
2023,2.0,D,SP,312
2023,2.0,D,TO,28
2023,2.0,D,AC,11
2023,2.0,D,AL,10
2023,2.0,D,AM,19
2023,2.0,D,AP,3
2023,2.0,D,BA,56
2023,2.0,D,CE,26
2023,2.0,D,DF,9
2023,2.0,D,ES,62
2023,2.0,D,GO,38
2023,2.0,D,MA,46
2023,2.0,D,MG,136
2023,2.0,D,MS,39
2023,2.0,D,MT,75
2023,2.0,D,PA,26
2023,2.0,D,PB,8
2023,2.0,D,PE,46
2023,2.0,D,PI,9
2023,2.0,D,PR,90
2023,2.0,D,RJ,49
2023,2.0,D,RN,13
2023,2.0,D,RO,31
2023,2.0,D,RR,4
2023,2.0,D,RS,69
2023,2.0,D,SC,56
2023,2.0,D,SE,3
2023,2.0,D,SP,186
2023,2.0,D,TO,16
2023,2.0,E,AC,13
2023,2.0,E,AL,11
2023,2.0,E,AM,16
2023,2.0,E,AP,2
2023,2.0,E,BA,56
2023,2.0,E,CE,25
2023,2.0,E,DF,18
2023,2.0,E,ES,81
2023,2.0,E,GO,57
2023,2.0,E,MA,53
2023,2.0,E,MG,195
2023,2.0,E,MS,37
2023,2.0,E,MT,105
2023,2.0,E,PA,50
2023,2.0,E,PB,9
2023,2.0,E,PE,40
2023,2.0,E,PI,14
2023,2.0,E,PR,129
2023,2.0,E,RJ,74
2023,2.0,E,RN,24
2023,2.0,E,RO,40
2023,2.0,E,RR,15
2023,2.0,E,RS,113
2023,2.0,E,SC,118
2023,2.0,E,SE,8
2023,2.0,E,SP,240
2023,2.0,E,TO,12
2023,2.0,F,AC,5
2023,2.0,F,AL,6
2023,2.0,F,AM,8
2023,2.0,F,AP,1
2023,2.0,F,BA,35
2023,2.0,F,CE,9
2023,2.0,F,DF,10
2023,2.0,F,ES,51
2023,2.0,F,GO,28
2023,2.0,F,MA,25
2023,2.0,F,MG,88
2023,2.0,F,MS,19
2023,2.0,F,MT,41
2023,2.0,F,PA,13
2023,2.0,F,PB,4
2023,2.0,F,PE,24
2023,2.0,F,PI,3
2023,2.0,F,PR,71
2023,2.0,F,RJ,23
2023,2.0,F,RN,14
2023,2.0,F,RO,12
2023,2.0,F,RR,10
2023,2.0,F,RS,66
2023,2.0,F,SC,59
2023,2.0,F,SE,3
2023,2.0,F,SP,116
2023,2.0,F,TO,12
2023,2.0,G,AC,3
2023,2.0,G,AM,5
2023,2.0,G,BA,16
2023,2.0,G,CE,1
2023,2.0,G,DF,3
2023,2.0,G,ES,23
2023,2.0,G,GO,24
2023,2.0,G,MA,5
2023,2.0,G,MG,41
2023,2.0,G,MS,12
2023,2.0,G,MT,21
2023,2.0,G,PA,11
2023,2.0,G,PB,4
2023,2.0,G,PE,12
2023,2.0,G,PI,1
2023,2.0,G,PR,28
2023,2.0,G,RJ,15
2023,2.0,G,RN,8
2023,2.0,G,RO,9
2023,2.0,G,RR,4
2023,2.0,G,RS,35
2023,2.0,G,SC,27
2023,2.0,G,SE,4
2023,2.0,G,SP,62
2023,2.0,G,TO,6
2023,2.0,G,AC,2
2023,2.0,G,AL,1
2023,2.0,G,AM,2
2023,2.0,G,AP,1
2023,2.0,G,BA,7
2023,2.0,G,CE,5
2023,2.0,G,DF,3
2023,2.0,G,ES,22
2023,2.0,G,GO,11
2023,2.0,G,MA,7
2023,2.0,G,MG,36
2023,2.0,G,MS,6
2023,2.0,G,MT,23
2023,2.0,G,PA,11
2023,2.0,G,PE,14
2023,2.0,G,PR,24
2023,2.0,G,RJ,13
2023,2.0,G,RN,5
2023,2.0,G,RO,11
2023,2.0,G,RR,1
2023,2.0,G,RS,25
2023,2.0,G,SC,26
2023,2.0,G,SE,4
2023,2.0,G,SP,56
2023,2.0,G,TO,3
2023,2.0,G,AC,1
2023,2.0,G,AL,1
2023,2.0,G,AM,2
2023,2.0,G,BA,7
2023,2.0,G,CE,2
2023,2.0,G,DF,5
2023,2.0,G,ES,12
2023,2.0,G,GO,11
2023,2.0,G,MA,5
2023,2.0,G,MG,22
2023,2.0,G,MS,7
2023,2.0,G,MT,11
2023,2.0,G,PA,5
2023,2.0,G,PB,1
2023,2.0,G,PE,7
2023,2.0,G,PR,16
2023,2.0,G,RJ,14
2023,2.0,G,RN,6
2023,2.0,G,RO,9
2023,2.0,G,RR,1
2023,2.0,G,RS,18
2023,2.0,G,SC,19
2023,2.0,G,SE,2
2023,2.0,G,SP,37
2023,2.0,G,TO,3
2023,2.0,G,BA,3
2023,2.0,G,CE,1
2023,2.0,G,ES,8
2023,2.0,G,GO,2
2023,2.0,G,MA,2
2023,2.0,G,MG,9
2023,2.0,G,MS,2
2023,2.0,G,MT,6
2023,2.0,G,PA,2
2023,2.0,G,PE,5
2023,2.0,G,PR,15
2023,2.0,G,RJ,5
2023,2.0,G,RN,3
2023,2.0,G,RO,4
2023,2.0,G,RS,7
2023,2.0,G,SC,8
2023,2.0,G,SE,2
2023,2.0,G,SP,24
2023,2.0,G,TO,3
2023,2.0,G,AC,1
2023,2.0,G,AL,2
2023,2.0,G,AM,1
2023,2.0,G,BA,2
2023,2.0,G,CE,1
2023,2.0,G,DF,1
2023,2.0,G,ES,3
2023,2.0,G,GO,8
2023,2.0,G,MA,2
2023,2.0,G,MG,13
2023,2.0,G,MS,5
2023,2.0,G,MT,5
2023,2.0,G,PA,2
2023,2.0,G,PE,3
2023,2.0,G,PR,9
2023,2.0,G,RJ,5
2023,2.0,G,RO,3
2023,2.0,G,RS,10
2023,2.0,G,SC,8
2023,2.0,G,SP,25
2023,2.0,G,TO,1
2023,2.0,G,AM,1
2023,2.0,G,AP,1
2023,2.0,G,BA,3
2023,2.0,G,ES,4
2023,2.0,G,GO,8
2023,2.0,G,MG,9
2023,2.0,G,MS,3
2023,2.0,G,MT,8
2023,2.0,G,PA,1
2023,2.0,G,PE,4
2023,2.0,G,PR,12
2023,2.0,G,RJ,8
2023,2.0,G,RN,8
2023,2.0,G,RR,1
2023,2.0,G,RS,4
2023,2.0,G,SC,6
2023,2.0,G,SP,29
2023,2.0,G,TO,2
2023,2.0,G,BA,2
2023,2.0,G,ES,5
2023,2.0,G,GO,4
2023,2.0,G,MA,3
2023,2.0,G,MG,8
2023,2.0,G,MS,4
2023,2.0,G,MT,7
2023,2.0,G,PA,1
2023,2.0,G,PE,1
2023,2.0,G,PI,1
2023,2.0,G,PR,5
2023,2.0,G,RJ,3
2023,2.0,G,RO,3
2023,2.0,G,RR,2
2023,2.0,G,RS,11
2023,2.0,G,SC,15
2023,2.0,G,SP,15
2023,2.0,G,TO,1
2023,2.0,G,AM,1
2023,2.0,G,BA,2
2023,2.0,G,DF,1
2023,2.0,G,ES,1
2023,2.0,G,GO,2
2023,2.0,G,MG,2
2023,2.0,G,MS,1
2023,2.0,G,MT,5
2023,2.0,G,PE,3
2023,2.0,G,PR,5
2023,2.0,G,RJ,1
2023,2.0,G,RN,1
2023,2.0,G,RO,1
2023,2.0,G,RS,3
2023,2.0,G,SC,8
2023,2.0,G,SP,19
2023,2.0,G,TO,2
2023,2.0,G,AM,1
2023,2.0,G,BA,2
2023,2.0,G,CE,1
2023,2.0,G,DF,1
2023,2.0,G,ES,3
2023,2.0,G,GO,2
2023,2.0,G,MG,1
2023,2.0,G,MS,1
2023,2.0,G,MT,3
2023,2.0,G,PA,1
2023,2.0,G,PE,1
2023,2.0,G,PR,17
2023,2.0,G,RN,1
2023,2.0,G,RO,1
2023,2.0,G,RS,2
2023,2.0,G,SC,16
2023,2.0,G,SP,14
